name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Tangerang,2023-04-16T14:00:00,33,40.5,24.9,62.47,0,0,rain,0,0,9.4,12.6,247,1006,28.6,9.8,600,2.2,6,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T15:00:00,27.3,30.6,23.9,81.82,0,0,rain,0,0,59.4,37.6,226,1006,50,4.1,161,0.6,2,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T16:00:00,26.8,30,24.8,88.83,9.221,100,rain,0,0,10.8,5.3,267,1006.4,73.6,5.4,122,0.4,1,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-16T17:00:00,30,37.4,25.9,78.41,0,0,,0,0,19.8,9.2,301,1006,28.6,9.8,243,0.9,2,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T18:00:00,28.1,33.8,25.9,87.82,0,0,,0,0,27.7,9.2,299,1007,28.6,9.8,42,0.2,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T19:00:00,28.1,32.8,24.8,82.21,0.079,100,rain,0,0,20.2,10.6,250,1008.6,57.7,9.7,0,0,0,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-16T20:00:00,28,33.5,26,88.69,0,0,,0,0,14.4,14.4,265,1009,28.6,9.8,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T21:00:00,27,31.2,26,94.04,0,0,,0,0,10.4,14.4,240,1010,28.6,7.9,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T22:00:00,26.9,30.4,24.8,88.32,0,0,,0,0,16.6,11,275,1010.6,45.1,8,0,0,0,30,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-16T23:00:00,26,26,26,100,0,0,,0,0,11.9,18.4,270,1011,27.7,8,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-17T00:00:00,26,26,25,94.23,0,0,,0,0,9.7,11.2,280,1010,27.7,7,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-17T01:00:00,25.6,25.6,24.4,92.72,0,0,,0,0,8.6,9.6,239,1010.1,41.2,7,0,0,0,30,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-17T02:00:00,26,26,25,94.23,0,0,,0,0,8.3,11.2,220,1009,27.7,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-17T03:00:00,26,26,25,94.23,0,0,,0,0,10.8,9.4,250,1009,50,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-17T04:00:00,25.2,25.2,24.2,94.17,0,0,,0,0,11.2,7.4,210,1009.6,65.2,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"96741099999,96739099999,WIII,96749099999,96751099999,96745099999"
Tangerang,2023-04-17T05:00:00,26,26,25,94.23,0,0,,0,0,10.1,3.7,220,1009,28.6,6.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-17T06:00:00,26,26,25,94.47,0,0,,0,0,9,9.2,185,1010,28.6,9.8,0,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-17T07:00:00,26.4,26.4,24.7,90.35,0,0,,0,0,8.3,5.5,280,1011.3,41.7,9.8,71,0.3,1,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-17T08:00:00,27,31.3,25.9,93.57,0,0,,0,0,8.6,10.9,247,1011,27.7,9.8,304,1.1,3,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-17T09:00:00,29,35.7,26,83.48,0,0,,0,0,10.1,9.2,276,1012,27.7,9.8,552,2,6,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-17T10:00:00,31,36.1,23.7,65.09,0,0,,0,0,10.8,11.3,266,1011.7,35,9.9,753,2.7,8,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-17T11:00:00,32,37.9,24,62.41,0,0,,0,0,11.9,7.2,0,1011,28.6,9.8,893,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-17T12:00:00,33,38.1,23,55.53,0,0,,0,0,12.2,12.8,308,1009,50,9.8,961,3.5,10,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-17T13:00:00,33.7,40.7,24.4,58.43,0,0,,0,0,11.2,11.3,352,1008.5,35.5,9.9,951,3.4,10,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-17T14:00:00,33,40.6,25,62.62,0,0,,0,0,12.6,20.1,341,1008,28.6,9.8,867,3.1,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-17T15:00:00,32,40.7,26,70.66,0,0,,0,0,15.1,16.6,350,1007,27.7,10,714,2.6,7,30,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-04-17T16:00:00,32.7,39.6,24.5,62.01,0,0,,0,0,15.8,17.2,316,1007.1,35.6,10,471,1.7,5,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-17T17:00:00,32,40.5,25.9,70.47,0,0,rain,0,0,14,16.4,333,1007,28.6,9.8,149,0.5,1,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-17T18:00:00,31,36.6,24,66.38,0,0,rain,0,0,9.7,21.7,265,1008,28.6,9.8,28,0.1,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-17T19:00:00,29.2,34.3,24.3,74.69,0,0,,0,0,12.2,14.6,256,1009.3,42.2,9.4,0,0,0,30,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-17T20:00:00,28.1,32.1,24,78.53,0,0,rain,0,0,8.3,11.1,266,1010,28.6,8.9,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-17T21:00:00,28.1,32.1,24,78.73,0,0,rain,0,0,6.8,11.1,243,1011,28.6,8.9,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-17T22:00:00,27.8,31.5,23.8,78.56,0,0,,0,0,13.7,10.1,240,1011.5,54.1,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-17T23:00:00,28,31.9,24,78.92,0,0,,0,0,16.2,9.4,250,1012,27.7,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-18T00:00:00,28,32.7,25,83.79,0,0,,0,0,17.3,5.4,190,1011,50,6,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-18T01:00:00,27.9,32.5,25.1,84.83,0,0,,0,0,13.3,5.8,174,1011.4,48.7,8.9,0,0,0,30,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-18T02:00:00,28,33.6,26,88.92,0,0,,0,0,10.8,5.4,200,1010,27.7,9,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-18T03:00:00,27,30.6,25,88.84,0,0,,0,0,7.9,7.6,260,1010,27.7,6,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-18T04:00:00,26.8,29.9,24.3,86.04,0,0,,0,0,5.4,6.8,227,1010.6,49.8,7.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-18T05:00:00,27,31.2,26,94.27,0,0,,0,0,4,7.6,240,1010,50,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-18T06:00:00,26,26,26,99.75,0,0,,0,0,4.3,7.5,110,1011,51.6,4,0,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-18T07:00:00,25.9,25.9,25.4,97.27,3.019,100,rain,0,0,6.5,0.8,250,1011.7,74.7,4.7,84,0.3,1,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-18T08:00:00,28,34.5,26.9,93.85,0,0,,0,0,6.8,7.5,150,1012,50,6.9,320,1.2,3,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-18T09:00:00,30,38.7,26.9,83.18,0,0,,0,0,7.9,5.5,90,1012,27.7,6,553,2,6,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-18T10:00:00,30.8,38.4,25.7,74.5,0,0,,0,0,6.8,6.8,99,1012.2,73.2,8,748,2.7,7,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-18T11:00:00,32,40.5,25.9,70.31,0,0,,0,0,6.5,9.4,90,1011,50,8.8,885,3.2,9,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-18T12:00:00,32,40.7,26,70.66,0,0,,0,0,6.8,16.6,80,1010,27.7,9,948,3.4,9,30,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-04-18T13:00:00,32,39.4,25.1,66.96,0,0,,0,0,11.2,18.7,76,1009.4,62.9,9.5,921,3.3,9,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-18T14:00:00,32,40.6,26,70.48,0,0,,0,0,16.2,23.9,60,1008,28.6,9.8,442,1.6,4,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-18T15:00:00,32,40.6,26,70.48,0,0,rain,0,0,15.1,25.6,80,1008,28.6,8.8,314,1.1,3,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-18T16:00:00,30.5,37.6,25.5,74.81,0,0,rain,0,0,14.4,13.3,59,1008.2,64.3,8.7,395,1.4,4,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-18T17:00:00,31,39,25.9,74.42,0,0,rain,0,0,14.4,11.5,40,1008,27.7,7.9,195,0.7,2,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-18T18:00:00,30,38.7,26.9,83.38,0,0,rain,0,0,13.7,7.9,295,1009,27.7,3.1,37,0.1,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-18T19:00:00,28.8,35.3,25.9,84.37,0.368,100,rain,0,0,10.1,5.5,360,1010.2,89.6,5.5,0,0,0,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-18T20:00:00,28,33.6,26,88.48,0,0,rain,0,0,7.9,10.9,286,1011,50,3.1,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-18T21:00:00,28,32.6,25,83.78,0,0,rain,0,0,3.2,12.8,219,1011,87.4,6,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-18T22:00:00,26.8,29.6,23.8,83.42,0.018,100,rain,0,0,4.3,7,200,1011.4,74.2,7.5,0,0,0,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-18T23:00:00,27,30.6,25,88.84,0,0,rain,0,0,5,9.4,180,1011,50,8,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-19T00:00:00,27,30.6,25,88.84,0,0,,0,0,7.6,7.6,238.6,1011,50,8,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-19T01:00:00,25.6,25.6,24.7,95.17,0.144,100,rain,0,0,6.5,4.7,150,1011.2,73.3,7.2,0,0,0,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-19T02:00:00,26,26,25,94.23,0,0,,0,0,5.4,5.4,235.5,1010,27.7,8,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-19T03:00:00,26,26,26,100,0,0,,0,0,4,9.4,190,1009,27.7,8,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-19T04:00:00,25.7,25.7,24.3,91.91,0,0,,0,0,3.2,4.9,199,1008.7,58.5,7.4,0,0,0,30,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-19T05:00:00,26,26,25,94.23,0,0,,0,0,2.9,3.3,0,1008,25.2,7.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749599999"
Tangerang,2023-04-19T06:00:00,26,26,26,99.75,0,0,,0,0,4,5.4,130,1009,49.1,6.8,0,0,0,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-19T07:00:00,26.5,26.5,24.8,90.72,0.341,100,rain,0,0,5.8,5.5,195,1009.7,47.9,5.8,77,0.3,1,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-19T08:00:00,29,35.6,26,83.69,0,0,,0,0,6.5,7.5,130,1010,27.7,5,281,1,3,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-19T09:00:00,30,37.4,26,79,0,0,,0,0,6.1,7.6,130,1010,27.7,5,510,1.8,5,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-19T10:00:00,31.7,39.7,25.6,70.12,0,0,,0,0,6.5,7.3,87,1010.1,55,5.5,703,2.5,7,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-19T11:00:00,32,40.6,25.9,70.14,0,0,,0,0,5.4,14.5,80,1009,28.6,5,863,3.1,9,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-19T12:00:00,33,40.6,25,62.93,0,0,,0,0,5.4,16.2,54,1008,28.6,6.9,945,3.4,9,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-19T13:00:00,32.7,40.8,25.4,65.7,0,0,,0,0,5.8,12.8,42,1007.1,59.9,7.1,936,3.4,9,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-19T14:00:00,33,42.1,25.9,66.29,0,0,,0,0,8.6,22.1,40,1006,28.6,7.9,844,3,8,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-19T15:00:00,33,40.6,25,62.62,0,0,,0,0,9,22.1,38,1005,28.6,7.9,586,2.1,6,60,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-19T16:00:00,30.2,36.3,24.8,72.55,1.023,100,rain,0,0,10.4,11.2,16,1005.1,68.1,7.3,278,1,3,60,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-19T17:00:00,31,37.8,25,70.48,0,0,,0,0,8.6,11.4,30,1005,28.6,7.9,160,0.6,2,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-19T18:00:00,30,37.5,26,78.81,0,0,rain,0,0,9,11.1,39,1006,30.3,6.9,32,0.1,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-19T19:00:00,28.3,33.7,25.5,84.83,2.242,100,rain,0,0,7.2,6.3,80,1007.5,60,6.6,0,0,0,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-19T20:00:00,28,32.7,25,83.79,0,0,rain,0,0,6.5,13,200,1008,50,5,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-19T21:00:00,26.9,31,26,94.51,0,0,rain,0,0,5,10.7,176,1009,50,5,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-19T22:00:00,26.4,26.4,24.1,87.61,0.295,100,rain,0,0,2.2,7.5,185,1008.7,70.2,5.3,0,0,0,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-19T23:00:00,27,31.2,26,94.27,0,0,,0,0,1.4,9.4,230,1008,50,5,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-20T00:00:00,26,26,26,100,0,0,,0,0,2.2,5.2,0,1008,50,5,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-20T01:00:00,26.2,26.2,24.9,92.76,0,0,,0,0,4.3,3.1,170,1007.3,70.2,4.8,0,0,0,30,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-20T02:00:00,27,31.2,26,94.27,0,0,,0,0,12.2,5.4,123.8,1006,50,5,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-20T03:00:00,27,30.6,25,88.84,0,0,rain,0,0,14.8,5.4,138.8,1006,50,5,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-20T04:00:00,26.2,26.2,24.8,92.05,0,0,rain,0,0,12.6,3.2,222,1006.3,70.2,4.8,0,0,0,30,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-20T05:00:00,27,31.1,26,94.27,0,0,rain,0,0,10.1,5.2,0,1006,50,5,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-20T06:00:00,27,30.5,25,89.06,0,0,rain,0,0,9.4,5.2,0,1007,50,5.9,0,0,0,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-20T07:00:00,26.3,26.3,24.8,91.32,0,0,,0,0,11.9,3.1,275,1007.4,69.9,5.2,64,0.2,1,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-20T08:00:00,29,34.6,25.1,79.65,0,0,,0,0,5.8,5.2,0,1008,50,5,221,0.8,2,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-20T09:00:00,29,34.7,25,79.06,0,0,,0,0,3.6,1.7,0,1008,28.6,6.9,504,1.8,5,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-20T10:00:00,30.4,36.4,24.7,71.71,0,0,,0,0,6.5,3.5,31,1008.5,59.1,8,694,2.5,7,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-20T11:00:00,31,37.8,25,70.48,0,0,,0,0,9.4,7.5,230,1008,28.6,7.9,834,3,8,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-20T12:00:00,32,40.6,26,70.48,0,0,,0,0,10.4,12.6,335,1007,28.6,7.9,869,3.1,9,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-20T13:00:00,31.7,38.2,24.5,65.68,0,0,rain,0,0,9.7,9.3,26,1006.2,74.5,6.1,862,3.1,9,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-20T14:00:00,32,39.3,25,66.59,0,0,rain,0,0,9.4,14.8,41,1005,50,6.9,717,2.6,7,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-20T15:00:00,32,39.3,25,66.42,0,0,rain,0,0,9.7,14.8,29,1004,50,7.8,480,1.7,5,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-20T16:00:00,31.6,38.1,24.6,66.77,0,0,rain,0,0,6.1,12.3,46,1004.6,58.5,7.5,255,0.9,3,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-20T17:00:00,31,37.8,25,70.48,0,0,rain,0,0,4.7,16.6,40,1005,27.7,8,98,0.4,1,30,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-04-20T18:00:00,29.9,37.3,26,79.58,0,0,rain,0,0,5,7.5,5,1006,28.6,6.9,9,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-20T19:00:00,28.8,34.6,25.4,81.99,0,0,rain,0,0,5.4,5.2,61,1006.6,69.6,6.9,0,0,0,30,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-20T20:00:00,28.9,35.5,26,84.52,0,0,rain,0,0,7.9,7.5,56,1007,30.3,4.9,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-20T21:00:00,28.9,35.5,26,84.52,0,0,rain,0,0,11.5,9.2,210,1007,30.3,4.9,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-20T22:00:00,27.5,32.2,25.7,89.67,0.312,100,rain,0,0,11.9,5.7,193,1008.3,74.6,4.8,0,0,0,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-20T23:00:00,27,31.2,26,94.27,0,0,rain,0,0,14,9.4,61.1,1008,89.1,5,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-21T00:00:00,27,31.2,26,94.27,0,0,rain,0,0,15.5,3.6,69.3,1008,89.1,5,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-21T01:00:00,26,26,24.6,92.04,0.018,100,rain,0,0,2.9,3.5,215,1007.4,79.1,4.8,0,0,0,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-21T02:00:00,27,31.2,26,94.27,0,0,rain,0,0,13.3,5.4,251.3,1007,50,5,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-21T03:00:00,27,30.6,25,88.84,0,0,,0,0,12.2,3.6,236.4,1007,89.1,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-21T04:00:00,25.6,25.6,24.7,94.75,0.227,100,rain,0,0,10.4,4,282,1007.3,89.7,5.3,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-21T05:00:00,26,26,25,94.47,0,0,,0,0,7.6,7.5,238,1007,51.6,4.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-21T06:00:00,26,26,25,94.47,0,0,,0,0,4.3,7.5,190,1007,51.6,4.9,0,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-21T07:00:00,25.8,25.8,24.4,92.05,0.142,100,rain,0,0,3.2,8.4,145,1008.6,73.5,5.1,66,0.2,1,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-21T08:00:00,28,34.4,27,94.31,0,0,,0,0,7.2,7.5,120,1009,28.6,5.9,247,0.9,2,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-21T09:00:00,29,35.5,26,83.89,0,0,rain,0,0,7.2,13,121,1009,28.6,6.9,453,1.6,5,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-21T10:00:00,30.1,36.9,25.4,75.81,0,0,,0,0,10.8,6.4,150,1009.6,71.3,6.8,672,2.4,7,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-21T11:00:00,32,39.1,25,66.57,0,0,,0,0,11.2,18.1,51,1008,28.6,7.9,803,2.9,8,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-21T12:00:00,33,38.1,23,56.08,0,0,,0,0,10.8,18.1,53,1007,28.6,9.8,827,3,8,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-21T13:00:00,32.5,37.6,23.2,57.95,0,0,rain,0,0,9.7,15.7,61,1006.6,56,9.8,839,3,8,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-21T14:00:00,33,39.3,24,58.98,0,0,,0,0,10.4,18.1,39,1006,28.6,9.8,811,2.9,8,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-21T15:00:00,32,36.9,23,58.9,0,0,rain,0,0,10.4,20.5,21,1005,28.6,9.8,668,2.4,7,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-21T16:00:00,31.4,37,23.9,64.22,0,0,,0,0,11.9,14,22,1005.4,56.7,9.9,440,1.6,4,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-21T17:00:00,31,37.7,25,70.3,0,0,,0,0,12.2,13.3,41,1006,50,9.8,242,0.9,2,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
